Experiment results
out/august/MLP_merge_lr_1e-7/metrics.csv
2023-08-30 02:17:50
"test_miou, 0.142"
"test_macc, 0.199"
"test_oacc, 0.347"
"frequent_cls_acc, 0.416"
"common_cls_acc, 0.04"
"rare_cls_acc, 0.078"
"test_acc_Background, 0.053"
"test_acc_Bedrock, 0.391"
"test_acc_Bedrockwith grass, 0.009"
"test_acc_Large blocks, 0.001"
"test_acc_Large blocks with grass, 0.155"
"test_acc_Scree, 0.387"
"test_acc_Scree with grass, 0.006"
"test_acc_Water, 0.105"
"test_acc_Forest, 0.83"
"test_acc_Glacier, 0.057"
