Experiment results
out/weight_decay/ace_3exp_wd_015_lws_l2/metrics.csv
2023-07-04 13:38:40
"test_miou, 0.453"
"test_macc, 0.65"
"test_oacc, 0.822"
"frequent_cls_acc, 0.849"
"common_cls_acc, 0.687"
"rare_cls_acc, 0.522"
"test_acc_Background, 0.0"
"test_acc_Bedrock, 0.787"
"test_acc_Bedrockwith grass, 0.436"
"test_acc_Large blocks, 0.766"
"test_acc_Large blocks with grass, 0.279"
"test_acc_Scree, 0.753"
"test_acc_Scree with grass, 0.682"
"test_acc_Water, 0.942"
"test_acc_Forest, 0.951"
"test_acc_Glacier, 0.906"
