0,749.0,2240.0,25.0,73.0,615.0,4942.0,20386.0,1279.0,11390.0,0.0
1,141575.0,670692.0,4176.0,33204.0,22861.0,390916.0,1172204.0,191097.0,122269.0,21455.0
2,128.0,94.0,0.0,25.0,5.0,3323.0,2730.0,24.0,495.0,105.0
3,3741.0,0.0,10.0,0.0,378.0,9638.0,17418.0,3751.0,180.0,1838.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,143409.0,141250.0,1988.0,4017.0,25967.0,785898.0,1426274.0,122510.0,148402.0,23974.0
6,11768.0,12532.0,177.0,26.0,1687.0,42083.0,93672.0,5399.0,41823.0,3891.0
7,5354.0,0.0,0.0,0.0,1850.0,804.0,14152.0,1102.0,214.0,61687.0
8,16555.0,17330.0,1738.0,1239.0,6314.0,17003.0,353443.0,2882.0,821242.0,41.0
9,175180.0,153709.0,677.0,7827.0,37974.0,399577.0,1369875.0,103924.0,87586.0,447943.0
