Experiment results
out/lws/ace_2exp_better_lws_L2/metrics.csv
2023-06-28 06:25:44
"test_miou, 0.46"
"test_macc, 0.619"
"test_oacc, 0.829"
"frequent_cls_acc, 0.858"
"common_cls_acc, 0.663"
"rare_cls_acc, 0.386"
"test_acc_Background, 0.0"
"test_acc_Bedrock, 0.788"
"test_acc_Bedrockwith grass, 0.409"
"test_acc_Large blocks, 0.606"
"test_acc_Large blocks with grass, 0.165"
"test_acc_Scree, 0.774"
"test_acc_Scree with grass, 0.636"
"test_acc_Water, 0.945"
"test_acc_Forest, 0.963"
"test_acc_Glacier, 0.907"
