0,0.0,2222555.0,272228.0,22816.0,2797.0,2273099.0,919220.0,50779.0,2400893.0,8074.0
1,0.0,433514358.0,5063181.0,289454.0,1145.0,55954079.0,2444393.0,247335.0,8716611.0,22971046.0
2,0.0,4658489.0,4215050.0,1933.0,11.0,1714230.0,773223.0,2646.0,753669.0,17157.0
3,0.0,315577.0,11030.0,2224851.0,4337.0,2042925.0,36918.0,5606.0,108802.0,27961.0
4,0.0,43542.0,182.0,30967.0,115897.0,44772.0,174982.0,0.0,99789.0,538.0
5,0.0,60453793.0,1163717.0,3686204.0,28005.0,434559834.0,12518154.0,1342769.0,3029766.0,21521121.0
6,0.0,2306199.0,411284.0,54265.0,70740.0,9212636.0,12367082.0,25278.0,1546884.0,421380.0
7,0.0,233819.0,18122.0,1452.0,0.0,742573.0,18177.0,14405771.0,23988.0,51027.0
8,0.0,6368645.0,360133.0,219332.0,13862.0,1866649.0,1133425.0,99297.0,223526589.0,196.0
9,0.0,22845556.0,2241.0,132929.0,0.0,25303223.0,34631.0,93235.0,0.0,419266870.0
