Experiment results
"test_acc_Background, 0.0"
"test_acc_Bedrock, 0.0"
"test_acc_Bedrockwith grass, 0.0"
"test_acc_Large blocks, 0.048"
"test_acc_Large blocks with grass, nan"
"test_acc_Scree, 0.0"
"test_acc_Scree with grass, 0.0"
"test_acc_Water, 0.003"
"test_acc_Forest, 0.911"
"test_acc_Glacier, 0.0"
