0,0.0,2202240.0,263952.0,22365.0,2758.0,2315668.0,862696.0,54281.0,2439251.0,9250.0
1,0.0,430418804.0,5127116.0,359715.0,3406.0,56306108.0,2617041.0,316970.0,9295030.0,24757412.0
2,0.0,4690272.0,4273794.0,1892.0,23.0,1648206.0,727576.0,3599.0,772883.0,18163.0
3,0.0,308273.0,7787.0,2305089.0,4403.0,1964796.0,39541.0,6024.0,115413.0,26681.0
4,0.0,41651.0,113.0,40850.0,116261.0,40023.0,173838.0,0.0,97395.0,538.0
5,0.0,59698746.0,1157358.0,3991135.0,50777.0,434725533.0,12205810.0,1664360.0,3288727.0,21520917.0
6,0.0,2253504.0,420824.0,55577.0,81989.0,9512155.0,12073229.0,29281.0,1570455.0,418734.0
7,0.0,223418.0,19384.0,1759.0,0.0,666769.0,17288.0,14480687.0,31513.0,54111.0
8,0.0,5930176.0,385695.0,276195.0,10955.0,1595038.0,1276706.0,101191.0,224012156.0,16.0
9,0.0,21352457.0,1966.0,212637.0,0.0,25609876.0,43980.0,123008.0,0.0,420334761.0
