0,0.0,1723367.0,443371.0,85418.0,8739.0,1293237.0,2022431.0,70040.0,2518067.0,7791.0
1,0.0,413566761.0,10538503.0,3101879.0,26504.0,55615425.0,8636299.0,500265.0,11935101.0,25280865.0
2,0.0,3208248.0,5221405.0,30680.0,39017.0,1320944.0,1497296.0,5725.0,785025.0,28068.0
3,0.0,130104.0,26811.0,3660536.0,12676.0,786610.0,97681.0,4059.0,27913.0,31617.0
4,0.0,19728.0,368.0,94861.0,144650.0,19884.0,191966.0,0.0,38674.0,538.0
5,0.0,55186258.0,2612797.0,14212267.0,278339.0,405743033.0,31291162.0,2637956.0,3618906.0,22722645.0
6,0.0,1335848.0,531359.0,245162.0,179098.0,4702919.0,17735673.0,41955.0,1229591.0,414143.0
7,0.0,169917.0,18660.0,6371.0,0.0,528252.0,50880.0,14634823.0,39213.0,46813.0
8,0.0,3179394.0,748949.0,1065656.0,103134.0,877935.0,4011009.0,209391.0,223391366.0,1294.0
9,0.0,19864692.0,7922.0,889414.0,1902.0,23763367.0,307106.0,209301.0,0.0,422634981.0
