Experiment results
out/weight_decay/ace_3exp_wd_1e1/metrics.csv
2023-07-02 16:29:50
"test_miou, 0.372"
"test_macc, 0.641"
"test_oacc, 0.732"
"frequent_cls_acc, 0.767"
"common_cls_acc, 0.724"
"rare_cls_acc, 0.586"
"test_acc_Background, 0.0"
"test_acc_Bedrock, 0.713"
"test_acc_Bedrockwith grass, 0.416"
"test_acc_Large blocks, 0.922"
"test_acc_Large blocks with grass, 0.251"
"test_acc_Scree, 0.529"
"test_acc_Scree with grass, 0.799"
"test_acc_Water, 0.956"
"test_acc_Forest, 0.928"
"test_acc_Glacier, 0.899"
