0,0.0,457402.0,1298106.0,530439.0,120192.0,165483.0,3988627.0,84468.0,1524691.0,3053.0
1,0.0,377121258.0,46133836.0,36258980.0,458145.0,21122250.0,29644702.0,831966.0,3481123.0,14149342.0
2,0.0,661040.0,9171092.0,455888.0,70676.0,85324.0,1466396.0,5824.0,220168.0,0.0
3,0.0,4639.0,6572.0,4647827.0,33392.0,18217.0,66717.0,33.0,208.0,402.0
4,0.0,0.0,1374.0,63919.0,361982.0,507.0,82722.0,0.0,165.0,0.0
5,0.0,30431105.0,10700541.0,104619069.0,1417018.0,266889361.0,104088495.0,4478462.0,394663.0,15284649.0
6,0.0,187438.0,883270.0,883882.0,717646.0,453890.0,22947024.0,20088.0,123867.0,198643.0
7,0.0,17985.0,26808.0,45222.0,633.0,50256.0,35189.0,15308244.0,7163.0,3429.0
8,0.0,1624961.0,10968145.0,6852303.0,1758230.0,112212.0,23667085.0,320361.0,188284831.0,0.0
9,0.0,13214872.0,74895.0,14151831.0,146783.0,11963972.0,6144994.0,388868.0,0.0,421592470.0
