Experiment results
out/experts/ace_2exp_hlr/metrics.csv
2023-06-26 14:19:48
"test_miou, 0.235"
"test_macc, 0.482"
"test_oacc, 0.514"
"frequent_cls_acc, 0.552"
"common_cls_acc, 0.656"
"rare_cls_acc, 0.322"
"test_acc_Background, 0.0"
"test_acc_Bedrock, 0.376"
"test_acc_Bedrockwith grass, 0.246"
"test_acc_Large blocks, 0.645"
"test_acc_Large blocks with grass, 0.0"
"test_acc_Scree, 0.389"
"test_acc_Scree with grass, 0.795"
"test_acc_Water, 0.927"
"test_acc_Forest, 0.772"
"test_acc_Glacier, 0.672"
